date,datetime,cash_type,money,coffee_name,year,month,day,hour,price_band,city
13-08-2024,14:21.6,card,58.13,Americano with Milk,2024,August,13,9,Medium,Jaipur
13-08-2024,45:56.4,card,127.98,Americano with Milk,2024,August,13,9,High,Jaipur
13-08-2024,42:08.8,card,25.41,Cortado,2024,August,13,10,Low,Ahmedabad
13-08-2024,59:47.6,card,149.67,Latte,2024,August,13,11,High,Mumbai
13-08-2024,01:41.5,card,74.56,Americano with Milk,2024,August,13,13,Medium,Mumbai
13-08-2024,45:39.7,card,201.41,Latte,2024,August,13,14,Premium,Jaipur
13-08-2024,47:56.7,card,84.49,Cappuccino,2024,August,13,15,Medium,Ahmedabad
13-08-2024,55:29.6,card,119.25,Americano with Milk,2024,August,13,15,High,Kochi
13-08-2024,29:34.5,card,12.79,Latte,2024,August,13,20,Low,Jaipur
13-08-2024,30:37.1,card,27.39,Cocoa,2024,August,13,20,Low,Pune
13-08-2024,44:23.0,card,104.2,Cappuccino,2024,August,13,20,High,Bangalore
13-08-2024,00:44.7,card,125.19,Cortado,2024,August,13,21,High,Bangalore
14-08-2024,35:48.1,card,154,Latte,2024,August,14,7,Premium,Delhi
14-08-2024,36:55.6,card,80,Cappuccino,2024,August,14,7,Medium,Hyderabad
14-08-2024,09:29.1,card,176.8,Cortado,2024,August,14,10,Premium,Bangalore
14-08-2024,39:07.9,card,216.43,Espresso,2024,August,14,11,Premium,Kolkata
14-08-2024,49:17.0,card,197.16,Americano,2024,August,14,12,Premium,Delhi
14-08-2024,51:04.9,card,19.51,Americano,2024,August,14,12,Low,Bangalore
14-08-2024,21:27.3,card,125.32,Latte,2024,August,14,15,High,Hyderabad
14-08-2024,24:22.8,card,35.18,Americano,2024,August,14,17,Low,Mumbai
14-08-2024,10:03.7,card,68.09,Cortado,2024,August,14,18,Medium,Mumbai
14-08-2024,59:18.3,card,246.8,Americano with Milk,2024,August,14,18,Premium,Kochi
14-08-2024,34:51.7,card,44.2,Latte,2024,August,14,19,Low,Jaipur
14-08-2024,35:48.5,card,129.73,Cortado,2024,August,14,19,High,Pune
14-08-2024,41:33.0,card,158.36,Latte,2024,August,14,21,Premium,Mumbai
15-08-2024,36:11.2,card,178.59,Cortado,2024,August,15,9,Premium,Ahmedabad
15-08-2024,37:02.2,card,144.32,Cappuccino,2024,August,15,9,High,Bangalore
15-08-2024,38:04.9,card,12.35,Hot Chocolate,2024,August,15,9,Low,Ahmedabad
15-08-2024,38:49.7,card,88.35,Latte,2024,August,15,9,Medium,Hyderabad
15-08-2024,38:37.6,card,134.25,Latte,2024,August,15,12,High,Mumbai
15-08-2024,48:13.6,card,31.09,Latte,2024,August,15,13,Low,Pune
15-08-2024,17:48.2,card,94.15,Americano,2024,August,15,14,Medium,Hyderabad
15-08-2024,18:50.8,card,17.97,Espresso,2024,August,15,14,Low,Kolkata
15-08-2024,53:52.2,card,28.86,Americano with Milk,2024,August,15,17,Low,Kolkata
15-08-2024,10:58.2,card,105.26,Hot Chocolate,2024,August,15,19,High,Ahmedabad
15-08-2024,11:54.0,card,41.85,Americano with Milk,2024,August,15,19,Low,Jaipur
15-08-2024,41:30.2,card,146.21,Americano with Milk,2024,August,15,19,High,Delhi
15-08-2024,42:38.0,card,175.47,Americano,2024,August,15,19,Premium,Jaipur
15-08-2024,40:41.5,card,202.14,Cappuccino,2024,August,15,20,Premium,Kochi
15-08-2024,35:20.1,card,58.04,Espresso,2024,August,15,21,Medium,Jaipur
15-08-2024,36:11.0,card,50.2,Americano with Milk,2024,August,15,21,Medium,Kochi
16-08-2024,29:16.7,card,35.1,Latte,2024,August,16,12,Low,Kochi
16-08-2024,54:17.5,card,162.74,Americano,2024,August,16,12,Premium,Pune
16-08-2024,36:12.8,card,179.55,Americano with Milk,2024,August,16,13,Premium,Mumbai
16-08-2024,18:51.7,card,17.58,Espresso,2024,August,16,15,Low,Pune
16-08-2024,19:39.3,card,234.69,Espresso,2024,August,16,15,Premium,Kochi
17-08-2024,16:53.5,card,22.47,Americano with Milk,2024,August,17,9,Low,Hyderabad
17-08-2024,18:09.0,card,139.91,Cappuccino,2024,August,17,9,High,Kolkata
17-08-2024,53:41.3,card,180.17,Americano with Milk,2024,August,17,10,Premium,Kochi
17-08-2024,58:41.6,card,219.03,Cortado,2024,August,17,11,Premium,Pune
17-08-2024,59:28.3,card,181.38,Cortado,2024,August,17,11,Premium,Hyderabad
17-08-2024,18:40.2,card,202.41,Americano with Milk,2024,August,17,13,Premium,Pune
17-08-2024,31:54.8,card,91.47,Cortado,2024,August,17,16,Medium,Jaipur
17-08-2024,33:49.0,card,205.56,Latte,2024,August,17,16,Premium,Bangalore
17-08-2024,48:58.9,card,29.23,Cappuccino,2024,August,17,18,Low,Ahmedabad
17-08-2024,18:56.8,card,224.76,Americano with Milk,2024,August,17,21,Premium,Delhi
17-08-2024,42:39.4,card,141.42,Latte,2024,August,17,22,High,Pune
18-08-2024,09:42.6,card,206.15,Cappuccino,2024,August,18,8,Premium,Delhi
18-08-2024,32:05.6,card,118.56,Cappuccino,2024,August,18,8,High,Chennai
18-08-2024,41:06.2,card,164.46,Cortado,2024,August,18,8,Premium,Pune
18-08-2024,56:01.3,card,136.34,Americano with Milk,2024,August,18,8,High,Bangalore
18-08-2024,31:40.9,card,185.58,Cappuccino,2024,August,18,12,Premium,Delhi
18-08-2024,30:21.6,card,29.59,Americano with Milk,2024,August,18,14,Low,Kochi
18-08-2024,24:10.8,card,24.48,Americano with Milk,2024,August,18,18,Low,Pune
18-08-2024,26:03.8,card,69.3,Americano with Milk,2024,August,18,18,Medium,Mumbai
18-08-2024,27:17.6,card,48.29,Americano,2024,August,18,18,Low,Ahmedabad
18-08-2024,28:13.1,card,219.23,Americano,2024,August,18,18,Premium,Bangalore
19-08-2024,09:49.0,card,62.61,Americano with Milk,2024,August,19,15,Medium,Delhi
19-08-2024,10:51.2,card,244.21,Americano with Milk,2024,August,19,15,Premium,Bangalore
19-08-2024,21:12.1,card,90.85,Latte,2024,August,19,21,Medium,Hyderabad
19-08-2024,31:57.0,card,53.71,Cocoa,2024,August,19,21,Medium,Ahmedabad
20-08-2024,27:16.4,card,199.53,Cortado,2024,August,20,8,Premium,Kochi
20-08-2024,29:14.9,card,168.09,Latte,2024,August,20,8,Premium,Pune
20-08-2024,49:47.5,card,129.57,Espresso,2024,August,20,8,High,Pune
20-08-2024,50:36.3,card,143.29,Cortado,2024,August,20,8,High,Pune
20-08-2024,14:54.9,card,182.61,Americano with Milk,2024,August,20,9,Premium,Ahmedabad
20-08-2024,09:55.6,card,64.83,Americano,2024,August,20,11,Medium,Mumbai
20-08-2024,11:39.1,card,249.12,Americano,2024,August,20,11,Premium,Chennai
20-08-2024,12:31.2,card,243.95,Americano,2024,August,20,11,Premium,Kolkata
20-08-2024,42:20.0,card,166.08,Latte,2024,August,20,11,Premium,Jaipur
20-08-2024,42:40.9,card,57.89,Latte,2024,August,20,20,Medium,Delhi
20-08-2024,44:14.9,card,173.25,Latte,2024,August,20,20,Premium,Mumbai
20-08-2024,45:12.3,card,27.33,Latte,2024,August,20,20,Low,Kochi
20-08-2024,46:04.0,card,17.36,Latte,2024,August,20,20,Low,Delhi
21-08-2024,59:13.1,card,71.84,Americano with Milk,2024,August,21,7,Medium,Pune
21-08-2024,40:27.4,card,121.03,Cortado,2024,August,21,8,High,Bangalore
21-08-2024,13:32.4,card,218.39,Americano,2024,August,21,10,Premium,Kochi
21-08-2024,38:44.5,card,184.52,Americano with Milk,2024,August,21,10,Premium,Delhi
21-08-2024,51:41.4,card,188.25,Cortado,2024,August,21,11,Premium,Pune
21-08-2024,17:10.7,card,112.12,Latte,2024,August,21,13,High,Delhi
21-08-2024,42:03.5,card,93.02,Latte,2024,August,21,19,Medium,Bangalore
22-08-2024,22:26.3,card,99.05,Cortado,2024,August,22,9,Medium,Pune
22-08-2024,09:23.5,card,247.04,Americano with Milk,2024,August,22,10,Premium,Chennai
22-08-2024,47:59.4,card,19.63,Americano with Milk,2024,August,22,10,Low,Mumbai
22-08-2024,16:12.1,card,218.09,Latte,2024,August,22,14,Premium,Hyderabad
22-08-2024,26:58.3,card,148.88,Latte,2024,August,22,14,High,Jaipur
22-08-2024,07:07.4,card,115.27,Cappuccino,2024,August,22,15,High,Ahmedabad
22-08-2024,27:27.3,card,184.06,Americano,2024,August,22,15,Premium,Jaipur
23-08-2024,43:16.1,card,126.8,Latte,2024,August,23,7,High,Kochi
23-08-2024,21:48.1,card,219.62,Cortado,2024,August,23,8,Premium,Jaipur
23-08-2024,22:56.6,card,226.17,Latte,2024,August,23,8,Premium,Pune
23-08-2024,33:38.7,card,111.21,Americano,2024,August,23,8,High,Chennai
23-08-2024,34:35.0,card,76.44,Americano,2024,August,23,8,Medium,Hyderabad
23-08-2024,14:52.0,card,152.16,Americano with Milk,2024,August,23,9,Premium,Mumbai
23-08-2024,10:58.7,card,228.97,Cocoa,2024,August,23,10,Premium,Mumbai
23-08-2024,11:55.5,card,60.56,Americano,2024,August,23,10,Medium,Bangalore
23-08-2024,39:12.3,card,159.51,Cortado,2024,August,23,10,Premium,Ahmedabad
23-08-2024,12:59.4,card,161.57,Hot Chocolate,2024,August,23,11,Premium,Delhi
23-08-2024,24:54.7,card,185.95,Americano,2024,August,23,13,Premium,Chennai
23-08-2024,28:52.8,card,41.58,Americano,2024,August,23,15,Low,Delhi
23-08-2024,48:02.8,card,181.8,Latte,2024,August,23,19,Premium,Hyderabad
24-08-2024,13:42.3,card,228.17,Cortado,2024,August,24,8,Premium,Jaipur
24-08-2024,14:47.6,card,53.12,Cortado,2024,August,24,8,Medium,Mumbai
24-08-2024,44:11.6,card,67.01,Cortado,2024,August,24,8,Medium,Hyderabad
24-08-2024,18:09.5,card,243.13,Espresso,2024,August,24,10,Premium,Jaipur
24-08-2024,18:52.3,card,53.43,Espresso,2024,August,24,10,Medium,Mumbai
24-08-2024,19:49.2,card,215.05,Americano,2024,August,24,10,Premium,Jaipur
25-08-2024,14:37.4,card,128.15,Cortado,2024,August,25,8,High,Ahmedabad
25-08-2024,26:27.7,card,69.34,Americano,2024,August,25,8,Medium,Chennai
25-08-2024,27:36.4,card,218.98,Americano,2024,August,25,8,Premium,Kochi
25-08-2024,24:22.3,card,116.87,Cappuccino,2024,August,25,9,High,Hyderabad
25-08-2024,41:42.7,card,133.56,Cappuccino,2024,August,25,12,High,Hyderabad
25-08-2024,53:02.7,card,96.22,Latte,2024,August,25,14,Medium,Kolkata
26-08-2024,11:47.3,card,152.31,Cortado,2024,August,26,8,Premium,Pune
26-08-2024,16:09.6,card,49.25,Americano,2024,August,26,8,Low,Ahmedabad
26-08-2024,17:23.2,card,103.86,Americano,2024,August,26,8,High,Ahmedabad
26-08-2024,21:36.7,card,242.66,Americano with Milk,2024,August,26,9,Premium,Delhi
26-08-2024,37:44.5,card,71.95,Latte,2024,August,26,10,Medium,Jaipur
26-08-2024,38:49.0,card,167.62,Cappuccino,2024,August,26,10,Premium,Pune
26-08-2024,45:13.2,card,88.05,Americano,2024,August,26,12,Medium,Chennai
26-08-2024,46:23.6,card,195.63,Americano,2024,August,26,12,Premium,Chennai
26-08-2024,53:27.8,card,41.41,Americano with Milk,2024,August,26,18,Low,Ahmedabad
26-08-2024,54:31.3,card,242.76,Latte,2024,August,26,18,Premium,Chennai
26-08-2024,55:39.9,card,118.91,Americano with Milk,2024,August,26,22,High,Kolkata
27-08-2024,04:04.6,card,66.65,Latte,2024,August,27,10,Medium,Hyderabad
28-08-2024,08:18.8,card,27.64,Americano with Milk,2024,August,28,12,Low,Bangalore
28-08-2024,10:04.1,card,50.74,Cappuccino,2024,August,28,12,Medium,Kochi
28-08-2024,35:06.9,card,134.75,Americano,2024,August,28,12,High,Delhi
28-08-2024,48:35.2,card,90.88,Americano with Milk,2024,August,28,13,Medium,Jaipur
29-08-2024,29:30.3,card,208.93,Americano,2024,August,29,7,Premium,Kochi
30-08-2024,13:30.5,card,113.41,Latte,2024,August,30,17,High,Jaipur
30-08-2024,14:32.8,card,69.69,Americano with Milk,2024,August,30,17,Medium,Mumbai
30-08-2024,15:35.4,card,158.11,Americano with Milk,2024,August,30,17,Premium,Kochi
31-08-2024,08:32.5,card,179.63,Cortado,2024,August,31,9,Premium,Bangalore
31-08-2024,02:08.2,card,50.09,Americano with Milk,2024,August,31,10,Medium,Ahmedabad
31-08-2024,22:26.9,card,50.23,Espresso,2024,August,31,10,Medium,Kolkata
31-08-2024,29:54.6,card,18.8,Americano with Milk,2024,August,31,11,Low,Hyderabad
31-08-2024,33:39.9,card,186.74,Cortado,2024,August,31,11,Premium,Hyderabad
31-08-2024,34:32.9,card,169.31,Cortado,2024,August,31,11,Premium,Kolkata
01-09-2024,34:15.2,card,123.91,Cortado,2024,September,1,9,High,Pune
01-09-2024,11:24.7,card,212.6,Cappuccino,2024,September,1,12,Premium,Mumbai
01-09-2024,30:08.6,card,203.36,Americano with Milk,2024,September,1,12,Premium,Jaipur
01-09-2024,32:22.0,card,150.49,Americano,2024,September,1,12,Premium,Bangalore
01-09-2024,50:17.4,card,218.39,Americano with Milk,2024,September,1,12,Premium,Chennai
01-09-2024,57:33.9,card,59.4,Latte,2024,September,1,13,Medium,Kochi
01-09-2024,44:04.0,card,36.86,Americano with Milk,2024,September,1,14,Low,Mumbai
01-09-2024,20:46.3,card,74.74,Latte,2024,September,1,17,Medium,Kochi
01-09-2024,23:13.9,card,23.7,Latte,2024,September,1,17,Low,Bangalore
01-09-2024,24:49.7,card,137.48,Latte,2024,September,1,17,High,Delhi
02-09-2024,24:39.8,card,234.79,Latte,2024,September,2,8,Premium,Delhi
02-09-2024,50:17.6,card,19.44,Americano with Milk,2024,September,2,8,Low,Mumbai
02-09-2024,51:33.1,card,39.31,Latte,2024,September,2,8,Low,Ahmedabad
02-09-2024,58:47.1,card,118.53,Americano with Milk,2024,September,2,14,High,Bangalore
02-09-2024,09:43.9,card,234.13,Cappuccino,2024,September,2,20,Premium,Bangalore
02-09-2024,11:17.9,card,85.88,Cocoa,2024,September,2,20,Medium,Kolkata
02-09-2024,52:32.0,card,131.74,Americano,2024,September,2,20,High,Ahmedabad
02-09-2024,53:29.1,card,19.98,Americano,2024,September,2,20,Low,Jaipur
03-09-2024,22:15.4,card,45.6,Cocoa,2024,September,3,8,Low,Jaipur
03-09-2024,28:12.4,card,246.79,Cappuccino,2024,September,3,8,Premium,Chennai
03-09-2024,41:11.7,card,241.63,Latte,2024,September,3,8,Premium,Hyderabad
03-09-2024,03:12.5,card,11.19,Americano with Milk,2024,September,3,9,Low,Delhi
03-09-2024,04:11.7,card,238.43,Cappuccino,2024,September,3,9,Premium,Jaipur
03-09-2024,12:48.2,card,163.39,Cocoa,2024,September,3,9,Premium,Ahmedabad
03-09-2024,13:33.7,card,218.3,Cocoa,2024,September,3,9,Premium,Bangalore
03-09-2024,17:02.2,card,119.14,Americano with Milk,2024,September,3,9,High,Jaipur
03-09-2024,20:17.2,card,133.74,Americano with Milk,2024,September,3,9,High,Bangalore
03-09-2024,37:52.3,card,127.32,Latte,2024,September,3,9,High,Jaipur
03-09-2024,38:56.4,card,170.05,Cocoa,2024,September,3,9,Premium,Delhi
03-09-2024,56:53.4,card,43.52,Cortado,2024,September,3,12,Low,Kochi
03-09-2024,14:51.7,card,17.19,Americano with Milk,2024,September,3,14,Low,Jaipur
03-09-2024,16:17.3,card,83.9,Americano with Milk,2024,September,3,14,Medium,Ahmedabad
03-09-2024,48:34.7,card,179.12,Americano with Milk,2024,September,3,18,Premium,Jaipur
03-09-2024,11:12.3,card,58.44,Latte,2024,September,3,19,Medium,Hyderabad
03-09-2024,17:13.8,card,171.62,Americano with Milk,2024,September,3,19,Premium,Delhi
04-09-2024,11:21.6,card,242.78,Americano with Milk,2024,September,4,11,Premium,Ahmedabad
04-09-2024,33:36.6,card,32.54,Latte,2024,September,4,11,Low,Kolkata
04-09-2024,48:03.5,card,171.42,Americano,2024,September,4,11,Premium,Ahmedabad
04-09-2024,55:34.5,card,116.5,Americano with Milk,2024,September,4,11,High,Hyderabad
04-09-2024,53:31.3,card,218.35,Latte,2024,September,4,12,Premium,Kochi
04-09-2024,03:50.6,card,52.52,Latte,2024,September,4,13,Medium,Delhi
04-09-2024,05:16.1,card,176.23,Americano with Milk,2024,September,4,13,Premium,Kolkata
04-09-2024,03:46.9,card,211.15,Cappuccino,2024,September,4,18,Premium,Hyderabad
04-09-2024,41:42.0,card,236.71,Americano with Milk,2024,September,4,19,Premium,Hyderabad
04-09-2024,19:35.6,card,173.98,Latte,2024,September,4,21,Premium,Mumbai
05-09-2024,31:17.0,card,129.32,Americano with Milk,2024,September,5,9,High,Delhi
05-09-2024,28:56.2,card,158.28,Americano with Milk,2024,September,5,10,Premium,Ahmedabad
05-09-2024,06:30.6,card,218.54,Americano,2024,September,5,11,Premium,Bangalore
05-09-2024,00:27.7,card,146.95,Latte,2024,September,5,14,High,Kochi
05-09-2024,25:12.3,card,17.29,Latte,2024,September,5,15,Low,Bangalore
05-09-2024,38:50.4,card,233.43,Americano,2024,September,5,16,Premium,Ahmedabad
05-09-2024,39:59.6,card,175.49,Americano with Milk,2024,September,5,16,Premium,Ahmedabad
05-09-2024,04:28.9,card,172.36,Cappuccino,2024,September,5,17,Premium,Delhi
05-09-2024,05:31.7,card,61.76,Cappuccino,2024,September,5,17,Medium,Ahmedabad
05-09-2024,30:15.0,card,168.13,Cappuccino,2024,September,5,20,Premium,Mumbai
05-09-2024,54:24.4,card,104.53,Americano,2024,September,5,20,High,Kolkata
05-09-2024,55:31.4,card,166.3,Cappuccino,2024,September,5,20,Premium,Ahmedabad
05-09-2024,26:28.8,card,35.58,Americano with Milk,2024,September,5,21,Low,Bangalore
05-09-2024,27:30.0,card,167.88,Americano with Milk,2024,September,5,21,Premium,Ahmedabad
06-09-2024,25:33.9,card,249.86,Cappuccino,2024,September,6,8,Premium,Mumbai
06-09-2024,34:46.8,card,21.57,Latte,2024,September,6,8,Low,Jaipur
06-09-2024,54:41.9,card,244.52,Americano,2024,September,6,8,Premium,Jaipur
06-09-2024,50:39.9,card,107.66,Espresso,2024,September,6,9,High,Hyderabad
06-09-2024,51:52.2,card,218.98,Latte,2024,September,6,9,Premium,Kochi
06-09-2024,30:06.0,card,197.77,Hot Chocolate,2024,September,6,10,Premium,Chennai
06-09-2024,23:25.4,card,146.08,Espresso,2024,September,6,11,High,Kolkata
06-09-2024,24:29.3,card,187.23,Espresso,2024,September,6,11,Premium,Pune
06-09-2024,00:12.0,card,220.84,Latte,2024,September,6,20,Premium,Hyderabad
06-09-2024,09:31.2,card,106.99,Latte,2024,September,6,21,High,Kochi
07-09-2024,48:57.0,card,88.49,Latte,2024,September,7,8,Medium,Jaipur
07-09-2024,52:03.0,card,170.22,Cortado,2024,September,7,9,Premium,Bangalore
07-09-2024,53:03.6,card,203.88,Cortado,2024,September,7,9,Premium,Pune
07-09-2024,54:41.6,card,192.95,Cortado,2024,September,7,9,Premium,Kochi
07-09-2024,57:47.7,card,201.48,Americano with Milk,2024,September,7,9,Premium,Kochi
07-09-2024,59:02.3,card,114.54,Americano with Milk,2024,September,7,9,High,Hyderabad
07-09-2024,00:19.7,card,206.28,Cortado,2024,September,7,10,Premium,Pune
07-09-2024,22:44.5,card,38.85,Americano,2024,September,7,10,Low,Delhi
07-09-2024,37:52.3,card,140.68,Espresso,2024,September,7,10,High,Chennai
07-09-2024,40:12.6,card,11.38,Espresso,2024,September,7,10,Low,Delhi
07-09-2024,53:32.2,card,87.9,Latte,2024,September,7,10,Medium,Pune
07-09-2024,18:56.8,card,97.95,Americano with Milk,2024,September,7,11,Medium,Delhi
07-09-2024,20:00.0,card,105.08,Americano,2024,September,7,11,High,Mumbai
07-09-2024,20:57.1,card,176.91,Espresso,2024,September,7,11,Premium,Jaipur
07-09-2024,55:08.5,card,103.25,Latte,2024,September,7,15,High,Mumbai
07-09-2024,20:01.0,card,117.69,Americano,2024,September,7,16,High,Ahmedabad
07-09-2024,20:59.3,card,67.01,Espresso,2024,September,7,16,Medium,Delhi
07-09-2024,35:04.9,card,99.58,Cocoa,2024,September,7,19,Medium,Ahmedabad
07-09-2024,36:05.1,card,64.54,Latte,2024,September,7,19,Medium,Bangalore
07-09-2024,37:15.5,card,27.57,Latte,2024,September,7,19,Low,Kolkata
07-09-2024,13:51.7,card,154.83,Latte,2024,September,7,20,Premium,Bangalore
07-09-2024,14:59.2,card,170.37,Latte,2024,September,7,20,Premium,Pune
08-09-2024,15:40.8,card,158.68,Cortado,2024,September,8,8,Premium,Kochi
08-09-2024,18:17.0,card,121.24,Cortado,2024,September,8,9,High,Jaipur
08-09-2024,19:12.4,card,101.15,Cortado,2024,September,8,9,High,Delhi
08-09-2024,05:56.1,card,217.2,Cortado,2024,September,8,10,Premium,Hyderabad
08-09-2024,43:28.0,card,134.58,Cortado,2024,September,8,12,High,Kolkata
08-09-2024,13:32.9,card,125,Americano,2024,September,8,20,High,Chennai
09-09-2024,51:13.6,card,16.15,Latte,2024,September,9,7,Low,Chennai
09-09-2024,53:51.6,card,91.9,Cappuccino,2024,September,9,7,Medium,Chennai
09-09-2024,55:21.6,card,101.25,Americano with Milk,2024,September,9,7,High,Delhi
09-09-2024,56:37.7,card,105.72,Latte,2024,September,9,7,High,Chennai
09-09-2024,49:50.7,card,149.24,Latte,2024,September,9,9,High,Mumbai
09-09-2024,50:51.7,card,138.06,Hot Chocolate,2024,September,9,9,High,Kolkata
09-09-2024,59:10.7,card,155.9,Latte,2024,September,9,9,Premium,Mumbai
09-09-2024,11:36.1,card,193.57,Americano with Milk,2024,September,9,11,Premium,Kochi
09-09-2024,12:50.6,card,205.12,Americano with Milk,2024,September,9,11,Premium,Kolkata
09-09-2024,29:49.2,card,182.35,Latte,2024,September,9,11,Premium,Mumbai
09-09-2024,06:59.7,card,239.33,Espresso,2024,September,9,12,Premium,Kolkata
09-09-2024,12:13.8,card,14.38,Latte,2024,September,9,15,Low,Kochi
09-09-2024,13:24.5,card,56.99,Americano,2024,September,9,15,Medium,Ahmedabad
09-09-2024,24:10.4,card,11.82,Latte,2024,September,9,17,Low,Delhi
09-09-2024,13:46.3,card,165.39,Latte,2024,September,9,18,Premium,Delhi
09-09-2024,07:36.2,card,225.53,Cappuccino,2024,September,9,20,Premium,Chennai
09-09-2024,13:43.5,card,68.44,Latte,2024,September,9,20,Medium,Bangalore
10-09-2024,12:02.4,card,232.49,Hot Chocolate,2024,September,10,8,Premium,Chennai
10-09-2024,32:46.8,card,24.46,Cappuccino,2024,September,10,9,Low,Pune
10-09-2024,21:54.4,card,234.26,Cortado,2024,September,10,15,Premium,Mumbai
10-09-2024,23:05.9,card,94.39,Cortado,2024,September,10,15,Medium,Kolkata
10-09-2024,43:41.8,card,34.34,Cappuccino,2024,September,10,18,Low,Bangalore
10-09-2024,45:22.6,card,126.61,Americano with Milk,2024,September,10,18,High,Kochi
10-09-2024,02:43.0,card,71.63,Latte,2024,September,10,19,Medium,Pune
10-09-2024,03:53.3,card,78.37,Latte,2024,September,10,19,Medium,Kochi
10-09-2024,29:34.6,card,83.75,Americano with Milk,2024,September,10,21,Medium,Delhi
10-09-2024,30:27.0,card,202.73,Americano,2024,September,10,21,Premium,Delhi
11-09-2024,47:22.3,card,139.4,Latte,2024,September,11,8,High,Chennai
11-09-2024,28:46.8,card,84.71,Americano with Milk,2024,September,11,9,Medium,Mumbai
11-09-2024,52:09.2,card,156.48,Latte,2024,September,11,10,Premium,Bangalore
11-09-2024,53:12.5,card,181.88,Cappuccino,2024,September,11,19,Premium,Jaipur
11-09-2024,13:14.9,card,75.43,Americano with Milk,2024,September,11,20,Medium,Pune
11-09-2024,14:18.9,card,109.25,Latte,2024,September,11,20,High,Pune
11-09-2024,15:19.3,card,39.25,Latte,2024,September,11,20,Low,Chennai
11-09-2024,01:34.2,card,53.48,Cortado,2024,September,11,21,Medium,Delhi
12-09-2024,57:25.6,card,173.47,Espresso,2024,September,12,10,Premium,Chennai
12-09-2024,58:19.8,card,53.55,Americano with Milk,2024,September,12,10,Medium,Kolkata
12-09-2024,27:36.1,card,136.04,Americano with Milk,2024,September,12,11,High,Bangalore
12-09-2024,08:22.2,card,180.17,Cappuccino,2024,September,12,12,Premium,Mumbai
12-09-2024,31:07.0,card,35.65,Cortado,2024,September,12,12,Low,Ahmedabad
12-09-2024,32:23.0,card,146.15,Cortado,2024,September,12,12,High,Hyderabad
12-09-2024,37:20.4,card,71.58,Cortado,2024,September,12,12,Medium,Hyderabad
12-09-2024,38:09.7,card,241.1,Cortado,2024,September,12,12,Premium,Chennai
12-09-2024,01:25.2,card,126.05,Latte,2024,September,12,17,High,Kolkata
